"index_no";"Company";"TypeName";"inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"Price"
841;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"512";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.73;95851
842;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";32;"Hybrid";"512";"1024";"Nvidia";"  GeForce GTX 1070";"windows";4.42;163724
843;"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";"  GeForce 930MX";"windows";2.63;48485
844;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";8;"SSD";"128";"0";"Intel";"  HD Graphics 620";"windows";2.18;38041
845;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"512";"0";"Intel";"  HD Graphics 520";"windows";1.54;99634
846;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";4;"SSD";"256";"0";"AMD";"  Radeon R5 M420";"windows";2.18;39374
847;"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";"1.10";4;"Flash Storage";"32";"0";"Intel";"  HD Graphics 500";"other";1.4;32767
848;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"512";"0";"Nvidia";"  GeForce 940M";"windows";1.45;54665
849;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.28;121319
850;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"512";"0";"Intel";"  HD Graphics 520";"windows";1.54;78215
851;"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"SSD";"128";"0";"Intel";"  HD Graphics 400";"N/A";1.86;15931
852;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.1;101179
853;"Dell";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";"  Radeon R7 M445";"linux";2.83;46087
854;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Nvidia";"  GeForce GT 940MX";"windows";1.96;101392
855;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"  GeForce GTX 930MX";"windows";2.3;41931
856;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"128";"0";"Intel";"  HD Graphics 620";"windows";1.9;50350
857;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"1024";"0";"Intel";"  HD Graphics 505";"windows";2.0;23923
858;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.28;136344
859;"Dell";"Notebook";13.3;1920;1080;1;"Intel";"Core i5";"2.30";8;"HDD";"1024";"0";"Intel";"  HD Graphics 520";"windows";1.62;34579
860;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";"  HD Graphics 520";"N/A";2.2;24988
861;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Intel";"  HD Graphics 620";"windows";2.3;45323
862;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.60";8;"SSD";"256";"0";"AMD";"  Radeon R7 M465";"windows";1.84;71875
863;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"128";"0";"Intel";"  HD Graphics 620";"windows";1.05;68465
864;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 1050";"N/A";2.5;54186
865;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"  Iris Plus Graphics 640";"windows";1.29;119347
866;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";2.07;48485
867;"Toshiba";"Ultrabook";13.3;1366;768;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.2;58342
868;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.37;103896
869;"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.56;48059
870;"Dell";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";"  Quadro M620";"windows";2.23;94732
871;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";2.38;56210
872;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"  Radeon R5 M430";"N/A";2.2;25521
873;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";2.0;73953
874;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";"2.40";4;"SSD";"180";"0";"Intel";"  HD Graphics 620";"windows";1.44;39161
875;"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";"2.70";16;"SSD";"256";"0";"Nvidia";"  GeForce 940MX";"windows";1.23;98515
876;"Dell";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.6;90043
877;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"1024";"0";"Intel";"  HD Graphics 505";"linux";2.0;21258
878;"Xiaomi";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Nvidia";"  GeForce 940MX";"windows";1.28;49817
879;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";4;"Hybrid";"128";"1024";"Nvidia";"  GeForce 940MX";"windows";2.18;48618
880;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";2.04;44702
881;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.28;90576
882;"HP";"2 in 1 Convertible";15.6;1366;768;1;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";2.3;36486
883;"Asus";"Notebook";14.1;1366;768;0;"Intel";"Celeron Dual";"1.10";4;"Flash Storage";"32";"0";"Intel";"  HD Graphics 500";"windows";1.65;18541
884;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.50";8;"HDD";"1024";"0";"Nvidia";"  GeForce 940MX";"windows";2.2;35644
885;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics";"windows";2.2;19660
886;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.28;95851
887;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"  Radeon R5 M420X";"linux";2.18;24280
888;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";"2.50";12;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1050";"windows";2.2;72988
889;"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storage";"32";"0";"Intel";"  HD Graphics 400";"other";1.25;15824
890;"Lenovo";"Notebook";17.3;1600;900;0;"AMD";"A4-Series 7210";"2.20";4;"HDD";"500";"0";"AMD";"  Radeon R3";"windows";2.8;20193
891;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"128";"0";"Intel";"  HD Graphics 620";"windows";1.95;67399
892;"HP";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";"2.70";16;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.42;74539
893;"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.17;90523
894;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.32;95851
895;"MSI";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";"2.60";16;"Hybrid";"512";"2048";"Nvidia";"  GeForce GTX 1060";"windows";2.43;141139
896;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.05;78588
897;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 1050Ti";"linux";2.62;49497
898;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";"  GeForce 930MX";"windows";2.04;47952
899;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"  Radeon R5 M420X";"windows";2.18;32714
900;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.60";8;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";1.9;49817
901;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";"1.30";8;"SSD";"512";"0";"Intel";"  HD Graphics 615";"windows";1.24;107258
902;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.70";32;"SSD";"256";"  256GB SSD";"Nvidia";"  GeForce GTX 980M";"windows";3.58;68145
903;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";"1.30";16;"SSD";"256";"0";"Intel";"  HD Graphics 615";"windows";1.22;87859
904;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.70";8;"Flash Storage";"256";"0";"Intel";"  HD Graphics 620";"windows";1.13;109171
905;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";1.95;104588
906;"LG";"Ultrabook";15.6;1920;1080;1;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";1.08;111835
907;"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";1.26;79014
908;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Celeron Dual";"1.50";4;"Flash Storage";"16";"0";"Intel";"  HD Graphics";"other";2.2;19128
909;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.30";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 960M";"windows";2.6;42038
910;"LG";"Ultrabook";14.0;1920;1080;1;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";0.98;101179
911;"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.80";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.6;64202
912;"HP";"Ultrabook";12.5;3840;2160;1;"Intel";"Core M";"1.20";8;"SSD";"240";"0";"Intel";"  HD Graphics 515";"windows";1.09;165168
913;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";6;"SSD";"256";"0";"Nvidia";"  GeForce 940MX";"windows";2.2;42038
914;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"  GeForce 930MX";"windows";2.04;54292
915;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";"2.40";4;"HDD";"1024";"0";"Intel";"  HD Graphics 620";"windows";2.4;26587
916;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"128";"0";"Intel";"  HD Graphics 620";"windows";1.44;46940
917;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.49;51149
918;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1050 Ti";"windows";2.7;85195
919;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1050 Ti";"windows";2.6;71875
920;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1050";"windows";2.2;59669
921;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"AMD";"  Radeon R5 M420";"windows";2.18;36496
922;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"AMD";"  Radeon R7 M365X";"windows";1.84;69104
925;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";1.37;97236
926;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";1.95;38889
927;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.36;87912
928;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";2.31;62071
929;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Intel";"  HD Graphics 620";"windows";2.18;37725
930;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";1.95;61219
931;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"1024";"0";"Intel";"  HD Graphics 505";"windows";2.2;16464
932;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";1.26;84129
933;"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"1024";"0";"Intel";"  HD Graphics 400";"N/A";1.86;15393
934;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";"2.20";16;"SSD";"1024";"0";"Intel";"  Iris Graphics 540";"windows";1.3;95851
935;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";"  HD Graphics 520";"windows";1.47;58874
936;"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.26;88924
937;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";"  HD Graphics 520";"windows";2.18;29762
938;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1050";"windows";2.2;63883
940;"Dell";"Gaming";17.3;2560;1440;0;"Intel";"Core i7";"2.70";16;"Hybrid";"512";"1024";"Nvidia";"  GeForce GTX 1080";"windows";4.36;146946
941;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";"2.30";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 965M";"windows";2.75;74539
942;"Asus";"Notebook";17.3;1600;900;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"1024";"0";"Nvidia";"  GeForce 920MX";"windows";2.8;28238
943;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";2.23;32980
944;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";2.2;59620
945;"Lenovo";"2 in 1 Convertible";11.3;1920;1080;1;"Intel";"Core M";"1.20";8;"SSD";"256";"0";"Intel";"  HD Graphics 515";"windows";1.1;69211
946;"Lenovo";"Gaming";15.6;1920;1080;0;"AMD";"FX 8800P";"2.10";16;"Hybrid";"512";"1024";"AMD";"  Radeon R9 M385";"windows";2.5;53227
947;"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics";"windows";1.36;78439
948;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";"  GeForce 920MX";"N/A";2.2;36497
949;"Dell";"Notebook";17.3;1600;900;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"  Radeon R7 M445";"windows";2.36;35112
950;"Acer";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storage";"32";"0";"Intel";"  HD Graphics 400";"other";1.68;18595
951;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"8";"0";"Nvidia";"  Quadro M1000M";"windows";2.0;119827
952;"Dell";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.36;94572
953;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.2;77789
954;"Asus";"2 in 1 Convertible";12.5;1920;1080;0;"Intel";"Core M";"1.20";8;"Flash Storage";"64";"0";"Intel";"  HD Graphics 515";"other";1.2;61752
955;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.7;79333
956;"Dell";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";"2.80";16;"Hybrid";"512";"1024";"Nvidia";"  GeForce GTX 1070";"windows";4.36;168045
957;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";"1.20";8;"SSD";"256";"0";"Intel";"  HD Graphics 615";"windows";1.24;101179
958;"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Pentium Quad";"1.10";4;"SSD";"256";"0";"Intel";"  HD Graphics 505";"windows";1.45;41292
959;"Dell";"Ultrabook";13.3;3200;1800;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.3;67559
960;"Acer";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";"1.60";4;"Flash Storage";"32";"0";"Intel";"  HD Graphics 400";"other";1.25;20726
961;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.2;81785
962;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";"2.60";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.36;93773
963;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";12;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 950M";"windows";2.4;53760
964;"Toshiba";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";1.1;95371
965;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";"  GeForce 930MX";"windows";2.04;45102
966;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"  Radeon R5 M430";"linux";2.25;24808
967;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";1.9;43956
968;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";2.04;36497
969;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";32;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1070";"windows";4.42;167779
970;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";6;"SSD";"256";"0";"Nvidia";"  GeForce 920MX";"windows";2.4;37030
971;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";"1.30";16;"SSD";"512";"0";"Intel";"  HD Graphics 615";"windows";1.22;101179
972;"Dell";"Ultrabook";14.0;2560;1440;1;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.5;104588
973;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";32;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1070";"windows";4.42;149184
974;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.95;62870
975;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.73;109219
976;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.70";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce 930MX";"windows";2.04;52161
977;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Core i5";"2.30";4;"hybrid";"508";"0";"Intel";"  HD Graphics 520";"windows";1.7;53387
978;"Asus";"2 in 1 Convertible";15.6;3840;2160;1;"Intel";"Core i7";"2.70";16;"Hybrid";"512";"2048";"Nvidia";"  GeForce GTX 950M";"windows";2.3;95851
980;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1050 Ti";"windows";2.99;93187
981;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";"2.70";12;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";2.19;69211
982;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";"  HD Graphics 520";"windows";1.2;63670
983;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";"3.60";6;"SSD";"256";"0";"AMD";"  Radeon 530";"windows";2.2;29251
984;"Fujitsu";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.30";4;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";2.3;34579
985;"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";1.75;48751
986;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"AMD";"  Radeon R5 M430";"windows";2.25;31915
987;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Intel";"  HD Graphics 620";"windows";2.04;42944
988;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.5;63350
989;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";"  Radeon R7 M445";"windows";2.36;39907
990;"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"128";"0";"Intel";"  HD Graphics 620 ";"windows";1.6;59620
991;"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core M";"1.20";8;"SSD";"512";"0";"Intel";"  HD Graphics 515";"windows";0.97;101658
992;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";"2.00";4;"Hybrid";"128";"1024";"AMD";"  Radeon 520";"windows";2.1;26587
993;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.10";4;"SSD";"128";"0";"Intel";"  HD Graphics 500";"N/A";1.9;14419
994;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";2.3;71875
996;"Asus";"Notebook";13.3;3200;1800;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.4;61272
997;"HP";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.11;71875
998;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"500";"0";"Intel";"  HD Graphics 505";"windows";2.4;20246
999;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1050 Ti";"windows";2.5;95851
1000;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";1.48;111302
1001;"Acer";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1050";"windows";2.7;67133
1002;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.34;63350
1003;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.40";4;"SSD";"128";"0";"Intel";"  HD Graphics 620";"windows";2.18;29144
1004;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";1.64;41505
1005;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";"  HD Graphics 520";"windows";1.2;63670
1006;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";"2.40";4;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.48;58607
1007;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.95;64202
1008;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.43;77203
1009;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";"  GeForce 930MX";"windows";1.64;55905
